Species, Wavelength, Priority
"Fe I", 4228.718, 1
"Fe I", 4229.404, 1
"Fe I", 4229.51, 1
"Fe I", 4229.751, 1
"Fe I", 4230.584, 1
"Fe I", 4232.727, 1
"Fe I", 4233.603, 1
"Fe I", 4235.65, 1
"Fe I", 4235.937, 1
"Fe I", 4236.759, 1
"Fe I", 4237.074, 1
"Fe I", 4237.167, 1
"Fe I", 4237.67, 1
"Fe I", 4238.023, 1
"Fe I", 4238.608, 1
"Fe I", 4238.81, 1
"Fe I", 4239.361, 1
"Fe I", 4239.732, 1
"Fe I", 4239.848, 1
"Fe I", 4239.942, 1
"Fe I", 4240.371, 1
"Fe I", 4240.694, 1
"Fe I", 4241.114, 1
"Fe I", 4242.729, 1
"Fe I", 4243.368, 1
"Fe I", 4243.541, 1
"Fe I", 4243.816, 1
"Fe I", 4245.257, 1
"Fe I", 4245.344, 1
"Fe I", 4246.012, 1
"Fe I", 4246.084, 1
"Fe I", 4247.306, 1
"Fe I", 4247.425, 1
"Fe I", 4247.425, 1
"Fe I", 4248.224, 1
"Fe I", 4248.402, 1
"Fe I", 4249.58, 1
"Fe I", 4250.119, 1
"Fe I", 4250.787, 1
"Fe I", 4253.537, 1
"Fe I", 4253.931, 1
"Fe I", 4254.945, 1
"Fe I", 4255.5, 1
"Fe I", 4255.852, 1
"Fe I", 4256.206, 1
"Fe I", 4256.31, 1
"Fe I", 4256.807, 1
"Fe I", 4258.316, 1
"Fe I", 4258.611, 1
"Fe I", 4258.952, 1
"Fe I", 4259.336, 1
"Fe I", 4260.0, 1
"Fe I", 4260.081, 1
"Fe I", 4260.135, 1
"Fe I", 4260.474, 1
"Fe I", 4260.729, 1
"Fe I", 4262.696, 1
"Fe I", 4264.204, 1
"Fe I", 4264.738, 1
"Fe I", 4265.251, 1
"Fe I", 4266.965, 1
"Fe I", 4267.389, 1
"Fe I", 4267.827, 1
"Fe I", 4268.749, 1
"Fe I", 4269.729, 1
"Fe I", 4270.311, 1
"Fe I", 4271.154, 1
"Fe I", 4271.76, 1
"Fe I", 4273.868, 1
"Fe I", 4275.699, 1
"Fe I", 4276.676, 1
"Fe I", 4277.389, 1
"Fe I", 4277.675, 1
"Fe I", 4278.231, 1
"Fe I", 4279.489, 1
"Fe I", 4279.87, 1
"Fe I", 4280.54, 1
"Fe I", 4281.592, 1
"Fe I", 4282.403, 1
"Fe I", 4283.384, 1
"Fe I", 4284.405, 1
"Fe I", 4285.442, 1
"Fe I", 4285.822, 1
"Fe I", 4286.435, 1
"Fe I", 4286.864, 1
"Fe I", 4286.983, 1
"Fe I", 4288.146, 1
"Fe I", 4289.915, 1
"Fe I", 4290.379, 1
"Fe I", 4291.463, 1
"Fe I", 4292.118, 1
"Fe I", 4292.284, 1
"Fe I", 4293.798, 1
"Fe I", 4294.094, 1
"Fe I", 4298.036, 1
"Fe I", 4298.209, 1
"Fe I", 4299.235, 1
"Fe I", 4299.467, 1
"Fe I", 4299.628, 1
"Fe I", 4300.207, 1
"Fe I", 4300.827, 1
"Fe I", 4302.186, 1
"Fe I", 4303.166, 1
"Fe I", 4304.541, 1
"Fe I", 4305.131, 1
"Fe I", 4305.207, 1
"Fe I", 4305.45, 1
"Fe I", 4306.578, 1
"Fe I", 4307.902, 1
"Fe I", 4309.03, 1
"Fe I", 4309.412, 1
"Fe I", 4310.375, 1
"Fe I", 4315.084, 1
"Fe I", 4316.967, 1
"Fe I", 4317.048, 1
"Fe I", 4319.433, 1
"Fe I", 4320.129, 1
"Fe I", 4320.362, 1
"Fe I", 4320.483, 1
"Fe I", 4321.8, 1
"Fe I", 4325.761, 1
"Fe I", 4326.753, 1
"Fe I", 4327.096, 1
"Fe I", 4327.903, 1
"Fe I", 4329.54, 1
"Fe I", 4330.812, 1
"Fe I", 4330.952, 1
"Fe I", 4331.41, 1
"Fe I", 4332.431, 1
"Fe I", 4334.928, 1
"Fe I", 4335.46, 1
"Fe I", 4336.859, 1
"Fe I", 4337.046, 1
"Fe I", 4338.248, 1
"Fe I", 4341.247, 1
"Fe I", 4341.813, 1
"Fe I", 4343.243, 1
"Fe I", 4343.698, 1
"Fe I", 4344.5, 1
"Fe I", 4344.89, 1
"Fe I", 4346.553, 1
"Fe I", 4347.233, 1
"Fe I", 4347.833, 1
"Fe I", 4348.937, 1
"Fe I", 4351.377, 1
"Fe I", 4351.543, 1
"Fe I", 4352.734, 1
"Fe I", 4354.279, 1
"Fe I", 4358.499, 1
"Fe I", 4358.684, 1
"Fe I", 4358.921, 1
"Fe I", 4360.803, 1
"Fe I", 4365.896, 1
"Fe I", 4367.579, 1
"Fe I", 4367.904, 1
"Fe I", 4369.772, 1
"Fe I", 4370.981, 1
"Fe I", 4372.982, 1
"Fe I", 4373.561, 1
"Fe I", 4374.489, 1
"Fe I", 4375.477, 1
"Fe I", 4375.93, 1
"Fe I", 4376.774, 1
"Fe I", 4377.33, 1
"Fe I", 4377.792, 1
"Fe I", 4382.768, 1
"Fe I", 4383.545, 1
"Fe I", 4385.25, 1
"Fe I", 4386.599, 1
"Fe I", 4387.891, 1
"Fe I", 4388.407, 1
"Fe I", 4389.245, 1
"Fe I", 4390.448, 1
"Fe I", 4390.95, 1
"Fe I", 4391.863, 1
"Fe I", 4392.308, 1
"Fe I", 4392.58, 1
"Fe I", 4393.024, 1
"Fe I", 4395.497, 1
"Fe I", 4401.29, 1
"Fe I", 4401.443, 1
"Fe I", 4403.175, 1
"Fe I", 4404.102, 1
"Fe I", 4404.75, 1
"Fe I", 4405.019, 1
"Fe I", 4407.233, 1
"Fe I", 4407.657, 1
"Fe I", 4407.709, 1
"Fe I", 4408.414, 1
"Fe I", 4409.12, 1
"Fe I", 4414.229, 1
"Fe I", 4414.459, 1
"Fe I", 4414.931, 1
"Fe I", 4415.123, 1
"Fe I", 4418.419, 1
"Fe I", 4419.789, 1
"Fe I", 4420.266, 1
"Fe I", 4422.568, 1
"Fe I", 4423.141, 1
"Fe I", 4423.841, 1
"Fe I", 4424.068, 1
"Fe I", 4424.188, 1
"Fe I", 4425.656, 1
"Fe I", 4425.751, 1
"Fe I", 4427.311, 1
"Fe I", 4429.187, 1
"Fe I", 4430.189, 1
"Fe I", 4430.614, 1
"Fe I", 4432.087, 1
"Fe I", 4432.568, 1
"Fe I", 4433.219, 1
"Fe I", 4433.391, 1
"Fe I", 4433.783, 1
"Fe I", 4435.149, 1
"Fe I", 4436.921, 1
"Fe I", 4437.694, 1
"Fe I", 4438.343, 1
"Fe I", 4439.634, 1
"Fe I", 4439.881, 1
"Fe I", 4440.479, 1
"Fe I", 4440.824, 1
"Fe I", 4440.969, 1
"Fe I", 4441.546, 1
"Fe I", 4442.339, 1
"Fe I", 4442.832, 1
"Fe I", 4443.194, 1
"Fe I", 4445.472, 1
"Fe I", 4446.832, 1
"Fe I", 4446.896, 1
"Fe I", 4447.13, 1
"Fe I", 4447.717, 1
"Fe I", 4447.806, 1
"Fe I", 4450.315, 1
"Fe I", 4450.753, 1
"Fe I", 4452.609, 1
"Fe I", 4452.799, 1
"Fe I", 4454.381, 1
"Fe I", 4454.671, 1
"Fe I", 4455.027, 1
"Fe I", 4456.326, 1
"Fe I", 4456.63, 1
"Fe I", 4458.08, 1
"Fe I", 4459.118, 1
"Fe I", 4459.353, 1
"Fe I", 4461.197, 1
"Fe I", 4461.373, 1
"Fe I", 4461.653, 1
"Fe I", 4461.97, 1
"Fe I", 4462.195, 1
"Fe I", 4463.132, 1
"Fe I", 4464.688, 1
"Fe I", 4464.767, 1
"Fe I", 4466.552, 1
"Fe I", 4466.938, 1
"Fe I", 4469.375, 1
"Fe I", 4471.677, 1
"Fe I", 4471.805, 1
"Fe I", 4472.711, 1
"Fe I", 4476.019, 1
"Fe I", 4476.075, 1
"Fe I", 4478.018, 1
"Fe I", 4478.998, 1
"Fe I", 4479.603, 1
"Fe I", 4479.963, 1
"Fe I", 4480.136, 1
"Fe I", 4480.271, 1
"Fe I", 4481.029, 1
"Fe I", 4481.609, 1
"Fe I", 4482.17, 1
"Fe I", 4482.252, 1
"Fe I", 4482.739, 1
"Fe I", 4483.777, 1
"Fe I", 4484.22, 1
"Fe I", 4485.675, 1
"Fe I", 4485.972, 1
"Fe I", 4487.359, 1
"Fe I", 4487.736, 1
"Fe I", 4488.133, 1
"Fe I", 4488.906, 1
"Fe I", 4489.74, 1
"Fe I", 4490.084, 1
"Fe I", 4490.232, 1
"Fe I", 4490.761, 1
"Fe I", 4490.811, 1
"Fe I", 4492.679, 1
"Fe I", 4492.966, 1
"Fe I", 4494.056, 1
"Fe I", 4494.563, 1
"Fe I", 4495.568, 1
"Fe I", 4495.954, 1
"Fe I", 4499.137, 1
"Fe I", 4500.63, 1
"Fe I", 4502.591, 1
"Fe I", 4504.203, 1
"Fe I", 4504.831, 1
"Fe I", 4507.213, 1
"Fe I", 4509.303, 1
"Fe I", 4509.734, 1
"Fe I", 4510.821, 1
"Fe I", 4511.064, 1
"Fe I", 4514.184, 1
"Fe I", 4514.417, 1
"Fe I", 4514.5, 1
"Fe I", 4515.167, 1
"Fe I", 4516.086, 1
"Fe I", 4516.269, 1
"Fe I", 4516.459, 1
"Fe I", 4517.137, 1
"Fe I", 4517.524, 1
"Fe I", 4517.596, 1
"Fe I", 4518.577, 1
"Fe I", 4523.399, 1
"Fe I", 4525.137, 1
"Fe I", 4525.864, 1
"Fe I", 4526.399, 1
"Fe I", 4526.561, 1
"Fe I", 4527.783, 1
"Fe I", 4528.479, 1
"Fe I", 4528.614, 1
"Fe I", 4528.757, 1
"Fe I", 4528.821, 1
"Fe I", 4529.551, 1
"Fe I", 4529.676, 1
"Fe I", 4531.148, 1
"Fe I", 4531.63, 1
"Fe I", 4533.957, 1
"Fe I", 4536.486, 1
"Fe I", 4537.673, 1
"Fe I", 4538.6, 1
"Fe I", 4538.759, 1
"Fe I", 4538.836, 1
"Fe I", 4540.672, 1
"Fe I", 4541.314, 1
"Fe I", 4541.941, 1
"Fe I", 4542.412, 1
"Fe I", 4542.698, 1
"Fe I", 4543.232, 1
"Fe I", 4544.486, 1
"Fe I", 4546.474, 1
"Fe I", 4546.677, 1
"Fe I", 4547.017, 1
"Fe I", 4547.847, 1
"Fe I", 4549.466, 1
"Fe I", 4550.796, 1
"Fe I", 4551.646, 1
"Fe I", 4552.542, 1
"Fe I", 4554.451, 1
"Fe I", 4555.736, 1
"Fe I", 4556.126, 1
"Fe I", 4556.925, 1
"Fe I", 4557.287, 1
"Fe I", 4558.104, 1
"Fe I", 4560.088, 1
"Fe I", 4561.415, 1
"Fe I", 4564.699, 1
"Fe I", 4564.822, 1
"Fe I", 4565.31, 1
"Fe I", 4565.662, 1
"Fe I", 4566.515, 1
"Fe I", 4566.867, 1
"Fe I", 4566.988, 1
"Fe I", 4568.603, 1
"Fe I", 4568.763, 1
"Fe I", 4568.839, 1
"Fe I", 4569.056, 1
"Fe I", 4571.438, 1
"Fe I", 4572.886, 1
"Fe I", 4574.216, 1
"Fe I", 4574.718, 1
"Fe I", 4575.78, 1
"Fe I", 4576.518, 1
"Fe I", 4579.067, 1
"Fe I", 4579.327, 1
"Fe I", 4579.688, 1
"Fe I", 4579.82, 1
"Fe I", 4580.577, 1
"Fe I", 4581.192, 1
"Fe I", 4582.297, 1
"Fe I", 4582.939, 1
"Fe I", 4583.721, 1
"Fe I", 4584.716, 1
"Fe I", 4584.819, 1
"Fe I", 4585.34, 1
"Fe I", 4586.231, 1
"Fe I", 4587.127, 1
"Fe I", 4587.72, 1
"Fe I", 4590.79, 1
"Fe I", 4591.503, 1
"Fe I", 4592.651, 1
"Fe I", 4593.525, 1
"Fe I", 4595.208, 1
"Fe I", 4595.359, 1
"Fe I", 4596.061, 1
"Fe I", 4596.416, 1
"Fe I", 4596.575, 1
"Fe I", 4597.251, 1
"Fe I", 4597.38, 1
"Fe I", 4597.745, 1
"Fe I", 4597.871, 1
"Fe I", 4598.117, 1
"Fe I", 4598.367, 1
"Fe I", 4598.74, 1
"Fe I", 4599.843, 1
"Fe I", 4600.934, 1
"Fe I", 4602.001, 1
"Fe I", 4602.941, 1
"Fe I", 4603.342, 1
"Fe I", 4603.949, 1
"Fe I", 4604.242, 1
"Fe I", 4604.558, 1
"Fe I", 4604.852, 1
"Fe I", 4605.101, 1
"Fe I", 4605.588, 1
"Fe I", 4607.096, 1
"Fe I", 4607.646, 1
"Fe I", 4611.063, 1
"Fe I", 4611.185, 1
"Fe I", 4611.279, 1
"Fe I", 4612.616, 1
"Fe I", 4613.203, 1
"Fe I", 4613.903, 1
"Fe I", 4614.205, 1
"Fe I", 4615.562, 1
"Fe I", 4618.757, 1
"Fe I", 4619.288, 1
"Fe I", 4620.136, 1
"Fe I", 4621.615, 1
"Fe I", 4625.046, 1
"Fe I", 4625.437, 1
"Fe I", 4626.755, 1
"Fe I", 4627.547, 1
"Fe I", 4628.683, 1
"Fe I", 4630.121, 1
"Fe I", 4630.782, 1
"Fe I", 4631.037, 1
"Fe I", 4631.497, 1
"Fe I", 4632.142, 1
"Fe I", 4632.821, 1
"Fe I", 4632.912, 1
"Fe I", 4633.756, 1
"Fe I", 4634.712, 1
"Fe I", 4635.617, 1
"Fe I", 4635.846, 1
"Fe I", 4636.671, 1
"Fe I", 4637.504, 1
"Fe I", 4638.01, 1
"Fe I", 4641.215, 1
"Fe I", 4642.588, 1
"Fe I", 4643.214, 1
"Fe I", 4643.463, 1
"Fe I", 4647.179, 1
"Fe I", 4647.434, 1
"Fe I", 4648.977, 1
"Fe I", 4649.816, 1
"Fe I", 4653.49, 1
"Fe I", 4654.499, 1
"Fe I", 4654.617, 1
"Fe I", 4656.457, 1
"Fe I", 4657.584, 1
"Fe I", 4658.295, 1
"Fe I", 4660.432, 1
"Fe I", 4660.919, 1
"Fe I", 4661.32, 1
"Fe I", 4661.535, 1
"Fe I", 4661.971, 1
"Fe I", 4663.178, 1
"Fe I", 4664.719, 1
"Fe I", 4665.546, 1
"Fe I", 4666.112, 1
"Fe I", 4667.453, 1
"Fe I", 4668.134, 1
"Fe I", 4669.171, 1
"Fe I", 4671.415, 1
"Fe I", 4672.035, 1
"Fe I", 4672.831, 1
"Fe I", 4673.164, 1
"Fe I", 4673.27, 1
"Fe I", 4674.298, 1
"Fe I", 4674.648, 1
"Fe I", 4677.589, 1
"Fe I", 4678.417, 1
"Fe I", 4678.846, 1
"Fe I", 4679.225, 1
"Fe I", 4680.294, 1
"Fe I", 4680.55, 1
"Fe I", 4682.111, 1
"Fe I", 4682.561, 1
"Fe I", 4683.56, 1
"Fe I", 4684.597, 1
"Fe I", 4685.024, 1
"Fe I", 4687.303, 1
"Fe I", 4687.386, 1
"Fe I", 4687.67, 1
"Fe I", 4688.176, 1
"Fe I", 4690.138, 1
"Fe I", 4690.369, 1
"Fe I", 4691.412, 1
"Fe I", 4694.859, 1
"Fe I", 4700.158, 1
"Fe I", 4700.437, 1
"Fe I", 4701.045, 1
"Fe I", 4701.907, 1
"Fe I", 4702.3, 1
"Fe I", 4702.602, 1
"Fe I", 4704.949, 1
"Fe I", 4705.457, 1
"Fe I", 4706.299, 1
"Fe I", 4707.274, 1
"Fe I", 4707.488, 1
"Fe I", 4708.969, 1
"Fe I", 4709.088, 1
"Fe I", 4710.284, 1
"Fe I", 4712.099, 1
"Fe I", 4712.514, 1
"Fe I", 4714.071, 1
"Fe I", 4714.192, 1
"Fe I", 4714.359, 1
"Fe I", 4716.839, 1
"Fe I", 4720.561, 1
"Fe I", 4721.001, 1
"Fe I", 4725.934, 1
"Fe I", 4726.137, 1
"Fe I", 4726.998, 1
"Fe I", 4727.264, 1
"Fe I", 4727.395, 1
"Fe I", 4728.164, 1
"Fe I", 4728.546, 1
"Fe I", 4729.02, 1
"Fe I", 4729.677, 1
"Fe I", 4731.041, 1
"Fe I", 4733.592, 1
"Fe I", 4734.098, 1
"Fe I", 4735.844, 1
"Fe I", 4736.773, 1
"Fe I", 4737.374, 1
"Fe I", 4737.594, 1
"Fe I", 4740.34, 1
"Fe I", 4741.07, 1
"Fe I", 4741.53, 1
"Fe I", 4742.938, 1
"Fe I", 4744.641, 1
"Fe I", 4744.943, 1
"Fe I", 4745.129, 1
"Fe I", 4745.8, 1
"Fe I", 4746.278, 1
"Fe I", 4749.948, 1
"Fe I", 4751.084, 1
"Fe I", 4754.039, 1
"Fe I", 4756.356, 1
"Fe I", 4757.578, 1
"Fe I", 4758.688, 1
"Fe I", 4760.072, 1
"Fe I", 4765.477, 1
"Fe I", 4766.786, 1
"Fe I", 4766.866, 1
"Fe I", 4768.359, 1
"Fe I", 4768.699, 1
"Fe I", 4771.696, 1
"Fe I", 4772.817, 1
"Fe I", 4773.146, 1
"Fe I", 4773.497, 1
"Fe I", 4773.973, 1
"Fe I", 4776.067, 1
"Fe I", 4776.377, 1
"Fe I", 4776.482, 1
"Fe I", 4779.44, 1
"Fe I", 4780.817, 1
"Fe I", 4782.81, 1
"Fe I", 4785.957, 1
"Fe I", 4786.807, 1
"Fe I", 4787.5, 1
"Fe I", 4787.827, 1
"Fe I", 4788.757, 1
"Fe I", 4789.651, 1
"Fe I", 4790.565, 1
"Fe I", 4790.743, 1
"Fe I", 4791.246, 1
"Fe I", 4793.962, 1
"Fe I", 4794.361, 1
"Fe I", 4798.265, 1
"Fe I", 4798.731, 1
"Fe I", 4799.067, 1
"Fe I", 4799.406, 1
"Fe I", 4800.129, 1
"Fe I", 4800.554, 1
"Fe I", 4800.649, 1
"Fe I", 4801.619, 1
"Fe I", 4802.521, 1
"Fe I", 4802.88, 1
"Fe I", 4804.519, 1
"Fe I", 4804.593, 1
"Fe I", 4807.239, 1
"Fe I", 4807.708, 1
"Fe I", 4808.148, 1
"Fe I", 4808.68, 1
"Fe I", 4809.138, 1
"Fe I", 4809.246, 1
"Fe I", 4809.938, 1
"Fe I", 4813.113, 1
"Fe I", 4813.723, 1
"Fe I", 4814.372, 1
"Fe I", 4815.235, 1
"Fe I", 4816.68, 1
"Fe I", 4817.778, 1
"Fe I", 4818.038, 1
"Fe I", 4818.66, 1
"Fe I", 4821.028, 1
"Fe I", 4821.572, 1
"Fe I", 4822.672, 1
"Fe I", 4824.166, 1
"Fe I", 4825.356, 1
"Fe I", 4829.68, 1
"Fe I", 4831.202, 1
"Fe I", 4832.728, 1
"Fe I", 4833.816, 1
"Fe I", 4834.507, 1
"Fe I", 4835.868, 1
"Fe I", 4837.664, 1
"Fe I", 4838.084, 1
"Fe I", 4838.512, 1
"Fe I", 4839.544, 1
"Fe I", 4840.321, 1
"Fe I", 4840.896, 1
"Fe I", 4841.67, 1
"Fe I", 4841.799, 1
"Fe I", 4842.714, 1
"Fe I", 4842.789, 1
"Fe I", 4843.144, 1
"Fe I", 4843.366, 1
"Fe I", 4844.013, 1
"Fe I", 4845.648, 1
"Fe I", 4848.883, 1
"Fe I", 4849.668, 1
"Fe I", 4851.868, 1
"Fe I", 4854.18, 1
"Fe I", 4855.674, 1
"Fe I", 4858.245, 1
"Fe I", 4859.122, 1
"Fe I", 4859.302, 1
"Fe I", 4859.742, 1
"Fe I", 4860.979, 1
"Fe I", 4861.947, 1
"Fe I", 4863.644, 1
"Fe I", 4863.779, 1
"Fe I", 4867.541, 1
"Fe I", 4868.374, 1
"Fe I", 4869.464, 1
"Fe I", 4870.037, 1
"Fe I", 4871.318, 1
"Fe I", 4871.928, 1
"Fe I", 4872.138, 1
"Fe I", 4872.699, 1
"Fe I", 4872.907, 1
"Fe I", 4873.751, 1
"Fe I", 4874.354, 1
"Fe I", 4875.03, 1
"Fe I", 4875.877, 1
"Fe I", 4876.188, 1
"Fe I", 4877.606, 1
"Fe I", 4878.211, 1
"Fe I", 4880.528, 1
"Fe I", 4881.718, 1
"Fe I", 4882.144, 1
"Fe I", 4885.431, 1
"Fe I", 4886.332, 1
"Fe I", 4887.194, 1
"Fe I", 4887.366, 1
"Fe I", 4888.637, 1
"Fe I", 4889.001, 1
"Fe I", 4889.102, 1
"Fe I", 4890.755, 1
"Fe I", 4891.048, 1
"Fe I", 4891.145, 1
"Fe I", 4891.492, 1
"Fe I", 4892.859, 1
"Fe I", 4893.703, 1
"Fe I", 4894.561, 1
"Fe I", 4896.438, 1
"Fe I", 4900.823, 1
"Fe I", 4902.164, 1
"Fe I", 4902.369, 1
"Fe I", 4903.31, 1
"Fe I", 4905.133, 1
"Fe I", 4905.216, 1
"Fe I", 4906.143, 1
"Fe I", 4906.771, 1
"Fe I", 4907.732, 1
"Fe I", 4908.03, 1
"Fe I", 4908.599, 1
"Fe I", 4909.384, 1
"Fe I", 4910.017, 1
"Fe I", 4910.326, 1
"Fe I", 4910.565, 1
"Fe I", 4911.529, 1
"Fe I", 4911.78, 1
"Fe I", 4912.499, 1
"Fe I", 4913.143, 1
"Fe I", 4916.673, 1
"Fe I", 4917.23, 1
"Fe I", 4918.012, 1
"Fe I", 4918.974, 1
"Fe I", 4919.744, 1
"Fe I", 4920.503, 1
"Fe I", 4922.159, 1
"Fe I", 4923.155, 1
"Fe I", 4924.298, 1
"Fe I", 4924.77, 1
"Fe I", 4925.283, 1
"Fe I", 4926.842, 1
"Fe I", 4927.418, 1
"Fe I", 4927.868, 1
"Fe I", 4930.062, 1
"Fe I", 4930.315, 1
"Fe I", 4933.19, 1
"Fe I", 4933.317, 1
"Fe I", 4933.873, 1
"Fe I", 4934.083, 1
"Fe I", 4935.421, 1
"Fe I", 4938.174, 1
"Fe I", 4938.814, 1
"Fe I", 4939.239, 1
"Fe I", 4939.687, 1
"Fe I", 4942.459, 1
"Fe I", 4942.591, 1
"Fe I", 4944.307, 1
"Fe I", 4945.28, 1
"Fe I", 4945.638, 1
"Fe I", 4946.389, 1
"Fe I", 4950.106, 1
"Fe I", 4952.643, 1
"Fe I", 4957.299, 1
"Fe I", 4957.597, 1
"Fe I", 4957.68, 1
"Fe I", 4961.041, 1
"Fe I", 4961.914, 1
"Fe I", 4962.572, 1
"Fe I", 4966.089, 1
"Fe I", 4966.29, 1
"Fe I", 4967.897, 1
"Fe I", 4968.393, 1
"Fe I", 4968.698, 1
"Fe I", 4969.917, 1
"Fe I", 4970.496, 1
"Fe I", 4970.646, 1
"Fe I", 4973.102, 1
"Fe I", 4974.247, 1
"Fe I", 4975.412, 1
"Fe I", 4977.648, 1
"Fe I", 4978.604, 1
"Fe I", 4978.692, 1
"Fe I", 4979.586, 1
"Fe I", 4979.836, 1
"Fe I", 4980.283, 1
"Fe I", 4980.539, 1
"Fe I", 4982.5, 1
"Fe I", 4983.251, 1
"Fe I", 4983.853, 1
"Fe I", 4985.253, 1
"Fe I", 4985.547, 1
"Fe I", 4985.984, 1
"Fe I", 4986.223, 1
"Fe I", 4986.903, 1
"Fe I", 4987.646, 1
"Fe I", 4987.854, 1
"Fe I", 4988.95, 1
"Fe I", 4990.461, 1
"Fe I", 4991.269, 1
"Fe I", 4991.868, 1
"Fe I", 4992.785, 1
"Fe I", 4993.751, 1
"Fe I", 4994.129, 1
"Fe I", 4995.41, 1
"Fe I", 4997.96, 1
"Fe I", 4999.112, 1
"Fe I", 5000.21, 1
"Fe I", 5001.864, 1
"Fe I", 5002.581, 1
"Fe I", 5002.792, 1
"Fe I", 5004.044, 1
"Fe I", 5005.712, 1
"Fe I", 5006.119, 1
"Fe I", 5006.691, 1
"Fe I", 5007.275, 1
"Fe I", 5007.709, 1
"Fe I", 5008.639, 1
"Fe I", 5010.327, 1
"Fe I", 5011.212, 1
"Fe I", 5012.068, 1
"Fe I", 5012.158, 1
"Fe I", 5012.694, 1
"Fe I", 5013.913, 1
"Fe I", 5014.942, 1
"Fe I", 5015.309, 1
"Fe I", 5016.479, 1
"Fe I", 5019.184, 1
"Fe I", 5019.73, 1
"Fe I", 5020.669, 1
"Fe I", 5020.817, 1
"Fe I", 5021.591, 1
"Fe I", 5021.683, 1
"Fe I", 5021.89, 1
"Fe I", 5022.235, 1
"Fe I", 5022.789, 1
"Fe I", 5023.187, 1
"Fe I", 5023.498, 1
"Fe I", 5024.793, 1
"Fe I", 5025.084, 1
"Fe I", 5025.302, 1
"Fe I", 5027.124, 1
"Fe I", 5027.226, 1
"Fe I", 5027.343, 1
"Fe I", 5027.527, 1
"Fe I", 5027.757, 1
"Fe I", 5028.127, 1
"Fe I", 5029.618, 1
"Fe I", 5030.779, 1
"Fe I", 5031.037, 1
"Fe I", 5031.181, 1
"Fe I", 5031.915, 1
"Fe I", 5036.293, 1
"Fe I", 5036.922, 1
"Fe I", 5039.252, 1
"Fe I", 5040.24, 1
"Fe I", 5040.882, 1
"Fe I", 5041.072, 1
"Fe I", 5041.348, 1
"Fe I", 5041.448, 1
"Fe I", 5041.756, 1
"Fe I", 5041.849, 1
"Fe I", 5044.212, 1
"Fe I", 5047.122, 1
"Fe I", 5048.436, 1
"Fe I", 5049.82, 1
"Fe I", 5051.635, 1
"Fe I", 5052.982, 1
"Fe I", 5054.643, 1
"Fe I", 5055.991, 1
"Fe I", 5056.841, 1
"Fe I", 5057.483, 1
"Fe I", 5057.998, 1
"Fe I", 5058.498, 1
"Fe I", 5060.079, 1
"Fe I", 5065.019, 1
"Fe I", 5065.193, 1
"Fe I", 5067.149, 1
"Fe I", 5068.766, 1
"Fe I", 5069.423, 1
"Fe I", 5072.078, 1
"Fe I", 5072.672, 1
"Fe I", 5074.749, 1
"Fe I", 5076.265, 1
"Fe I", 5078.53, 1
"Fe I", 5078.975, 1
"Fe I", 5079.223, 1
"Fe I", 5079.74, 1
"Fe I", 5080.352, 1
"Fe I", 5080.788, 1
"Fe I", 5080.937, 1
"Fe I", 5081.84, 1
"Fe I", 5083.339, 1
"Fe I", 5084.545, 1
"Fe I", 5085.679, 1
"Fe I", 5085.903, 1
"Fe I", 5086.773, 1
"Fe I", 5088.153, 1
"Fe I", 5090.774, 1
"Fe I", 5091.72, 1
"Fe I", 5096.182, 1
"Fe I", 5096.998, 1
"Fe I", 5097.498, 1
"Fe I", 5098.572, 1
"Fe I", 5098.698, 1
"Fe I", 5099.077, 1
"Fe I", 5102.199, 1
"Fe I", 5104.03, 1
"Fe I", 5104.191, 1
"Fe I", 5104.437, 1
"Fe I", 5107.447, 1
"Fe I", 5107.641, 1
"Fe I", 5108.403, 1
"Fe I", 5109.652, 1
"Fe I", 5110.358, 1
"Fe I", 5110.413, 1
"Fe I", 5115.778, 1
"Fe I", 5119.913, 1
"Fe I", 5120.883, 1
"Fe I", 5121.64, 1
"Fe I", 5121.974, 1
"Fe I", 5123.72, 1
"Fe I", 5124.62, 1
"Fe I", 5125.117, 1
"Fe I", 5126.193, 1
"Fe I", 5127.36, 1
"Fe I", 5127.68, 1
"Fe I", 5129.631, 1
"Fe I", 5131.469, 1
"Fe I", 5133.689, 1
"Fe I", 5136.093, 1
"Fe I", 5137.383, 1
"Fe I", 5139.251, 1
"Fe I", 5139.463, 1
"Fe I", 5140.826, 1
"Fe I", 5141.739, 1
"Fe I", 5142.521, 1
"Fe I", 5142.929, 1
"Fe I", 5143.724, 1
"Fe I", 5145.094, 1
"Fe I", 5146.307, 1
"Fe I", 5148.043, 1
"Fe I", 5148.229, 1
"Fe I", 5150.197, 1
"Fe I", 5150.839, 1
"Fe I", 5151.911, 1
"Fe I", 5156.598, 1
"Fe I", 5159.058, 1
"Fe I", 5162.273, 1
"Fe I", 5164.551, 1
"Fe I", 5164.911, 1
"Fe I", 5165.411, 1
"Fe I", 5166.282, 1
"Fe I", 5167.489, 1
"Fe I", 5167.712, 1
"Fe I", 5168.898, 1
"Fe I", 5169.298, 1
"Fe I", 5170.742, 1
"Fe I", 5171.315, 1
"Fe I", 5171.596, 1
"Fe I", 5172.216, 1
"Fe I", 5173.504, 1
"Fe I", 5177.234, 1
"Fe I", 5178.801, 1
"Fe I", 5180.061, 1
